Id,Title,Excerpt,Description,Synonyms,Variations,Categories,Abbreviation,Tags,Image,_cmtt_highlightFirstOnly,_cmtt_disable_acf_for_page,_cmtt_new_page_exception,_cmtt_exclude_parsing,_cmtt_exclude_tooltip,_cmtt_disable_related_articles_for_term,_cmtt_hide_from_index,_cmtt_exclude_google_api,_cmtt_exclude_merriam_api,_cmtt_exclude_merriam_thesaurus_api,_cmtt_exclude_glosbe_dictionary_api,_cmtt_featured_image_position,_cmtt_featured_image_size,_cmtt_term_icon,_cmtt_term_icon_color,_cmtt_term_icon_position,cmtt_abbreviations,_glossary_related_article
15557,"Tech (Choice)","A tech card (tech choice) is a card that doesn’t necessarily synergize with the rest of the cards in the deck and is merely there because you want to target a specific card (or type of cards) in more prevalent decks thereby giving you an extra edge over decks without that tech...","<span style=""font-weight: 400;"">A tech card (tech choice) is a card that doesn’t necessarily synergize with the rest of the cards in the deck and is merely there because you want to target a specific card (or type of cards) in more prevalent decks thereby giving you an extra edge over decks without that tech.</span>

<strong><span style=""text-decoration: underline;"">Example</span></strong><strong>:&nbsp;</strong>In a meta where a specific type of cards, say artifacts for example, are extremely prevalent, one might be incentivized to play a 1-of copy of the ""Bomb Heaver"" card just to gain an extra edge when going toe to toe against decks that play high-value artifacts. Despite ""Bomb Heaver"" not necessarily having any synergy with the rest of the deck.",,"Tech, Tech Card, Tech Choice, Teched, Teching",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,0,left,,
15563,Thinning,"Refers to the act of drawing cards from your deck and thereby “thinning” it so that it contains fewer cards than it used to...","<span style=""font-weight: 400;"">Refers to the act of drawing cards from your deck and thereby “thinning” it so that it contains fewer cards than it used to. A deck that contains a lot of thinning is considered to be consistent, as you will have a much higher chance of drawing your win conditions if the remainder of your deck contains fewer cards.</span>",,"Thin, thins",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,0,left,,
15565,Token,"A unit (or special) that is generated from another card...","<span style=""font-weight: 400;"">An uncollectible unit (or special) that comes into play through another card.</span>

<strong><span style=""text-decoration: underline;"">Example</span></strong><span style=""font-weight: 400;"">: “Plague Maiden” is a card that generates seven 1-power tokens on Deathwish. “Half-elf Hunter” is another card that generates a 3-power token when played.</span>",,Tokens,gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,0,left,,
15567,Top-deck,"A term used to talk about what is on top of one’s deck...","<span style=""font-weight: 400;"">A term used to talk about what is on top of one’s deck.</span>

<strong><span style=""text-decoration: underline;"">Example</span></strong><span style=""font-weight: 400;"">: If you draw the card ‘X’ at the start of the third round, you will have “top-decked” that card.</span>",,"Top deck, top decks, top-decks",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,0,left,,
15569,"Trade-down (or up)","A term that describes an unfavorable (favorable) exchange between the cards with their potential values in mind...","<span style=""font-weight: 400;"">A term describing an unfavorable (or favorable) exchange between two cards with their potential values in mind.</span>

<strong><span style=""text-decoration: underline;"">Example</span></strong><span style=""font-weight: 400;"">: If your “Damien de la Tour” dies to an “Alzurs Thunder” you will have severely </span><b>traded-down, </b>as <span style=""font-weight: 400;"">you paid 11 provisions only to put 5 points on the board. And vice versa, your opponent will have </span><b>traded-up</b><span style=""font-weight: 400;""> in this situation.</span>",,"Trade-down, Trade Down, Trading-down, Trade-up, Trade Up, Trading-up",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,0,left,,
15571,Tutor,"Refers to a type of cards whose purpose is playing other (usually more valuable) cards from your deck...","<span style=""font-weight: 400;"">Refers to a type of cards whose purpose is playing other (usually more valuable) cards from your deck. Tutors provide consistency by thinning your deck as well as sometimes giving you direct access to your win conditions. Bricking can often happen with this type of card. </span>

<strong><span style=""text-decoration: underline;"">Example</span></strong><span style=""font-weight: 400;"">: “Fauve” is a tutor card because it can play any card with the “Nature” tag from your deck. So if you play, for example, “Nature’s Rebuke” through your Fauve, you will have </span><b>tutored</b><span style=""font-weight: 400;""> your Nature’s Rebuke with Fauve.</span>

<strong><span style=""text-decoration: underline;"">Example 2</span></strong><span style=""font-weight: 400;"">: “Royal Decree” is another tutor card that gives you access to any unit from your remaining deck.</span>",tutors,,gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,0,left,,
15573,"Wide punish","A term that describes cards that punish investing points into many different units...
","<span style=""font-weight: 400;"">A term that describes cards that punish investing points into many different units. Opposite of tall punish.</span>

<strong><span style=""text-decoration: underline;"">Examples</span></strong><span style=""font-weight: 400;"">: Lacerate, Tinboy, Surrender, Wild Boar of the Sea.</span>",,,gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,0,left,,
15576,"Win Condition","Refers to what your game plan on a deck ultimately should lead up to in order for you to close out a game. A win condition usually describes a card (or a set of cards) off of whom you expect to win the game...","<!-- wp:html -->
<p><span style=""font-weight: 400;"">Refers to what your game plan should ultimately lead up to in <span class=""no-tooltip"">order</span> for you to close out a game. A win condition usually describes a card (or a set of cards) off of whom you expect to win the game.</span></p>
<p><strong><span style=""text-decoration: underline;"">Example</span></strong><span style=""font-weight: 400;"">: If the “Scorch” card is a win condition in your deck, then you’re hoping to win the game through setting up a number of the enemy units so that they’re all the highest power on the board and then playing your Scorch card.</span></p>
<!-- /wp:html -->",Finisher,"win conditions",gwent,"Win con",,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,0,left,,
15578,"Win (Lose) On Even","A phrase that describes a situation where either side is in a winning position but both sides have the same number of cards (even cards)...","<span style=""font-weight: 400;"">A phrase that describes a situation where either side is in a winning position but both sides have the same number of cards (even cards).</span>

<span style=""font-weight: 400;""> For instance, if you <strong>win</strong> the first round <strong>on even</strong> at 7 cards, that would mean that you have won the round but you and your opponent both have 7 cards left in your hands. </span>

<span style=""font-weight: 400;"">Losing on even is a particularly perilous situation as it either gives your opponent the option to dry-pass, effectively forcing you to lose card advantage or freely bleed you in the second round without having to worry about losing card advantage themselves.</span>",,"Winning On Even, Win On Even, Losing On Even, Lose On Even",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,0,left,,
15580,2-0,"Read two-oh) After having won the first round, playing into the second round with the intention of winning the game, (potentially) despite having one less card in hand than your opponent. Not to be confused with bleeding.","(Read two-oh) <span style=""font-weight: 400;"">After having won the first round, playing into the second round with the intention of winning the game, (potentially) despite having one less card in hand than your opponent. Not to be confused with bleeding.</span>",,,gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,0,left,,
15622,Collusion,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/collusion.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Collusion</strong>

<em>Crime</em>

If you control a unit with the gang category:
Blindeyes - Increase all other effects by 1.
Crownsplitters - Boost an allied unit with the lowest power by 4.
Cutups - Damage an enemy unit with the highest power by 4.
Firesworn - <span class=""keyword spawn"">Spawn</span> 2 Firesworn Zealot in a random allied row.
Tidecloaks - Gain 4 <span class=""keyword coin"">Coins</span>.
</div>",,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,,left,,
15707,Brick,"Used to describe a card that due to the current state of the game, be it your hand, either graveyards,either decks or either sides of the board, will inevitably play for much less value than originally intended...","<!-- wp:tadv/classic-paragraph -->
<p><span style=""font-weight: 400;"">Used to describe a card that due to the current state of the game, be it your hand, either graveyards,either decks or either sides of the board, will inevitably play for much less value than originally intended.</span></p>
<p><span style=""text-decoration: underline;""><strong>Example</strong></span><span style=""font-weight: 400;"">: Suppose you have a Fauve card in your hand at the moment. Fauve is a card that plays any card with the “Nature” tag from your deck. However, at the moment, you have all of your Nature cards in your </span><b>hand</b><span style=""font-weight: 400;""> so once you play Fauve it cannot play anything from your </span><b>deck</b><span style=""font-weight: 400;"">. Here in this example, you will have bricked your Fauve (or your Fauve is a brick).</span></p>
<!-- /wp:tadv/classic-paragraph -->",,"Bricking, bricked, bricks",gwent,,,,0,0,0,0,0,0,0,0,0,0,0,,"    666px",,,left,,
15713,"Heymaey Herbalist",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/heymaey_herbalist.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Heymaey Herbalist</strong>

<em>Human, Druid</em>

<span class=""keyword Deploy"">Deploy</span> (<span class=""keyword ranged"">Ranged</span>): <span class=""keyword heal"">Heal</span> an allied unit by 3 and boost it by 3.
</div>","Herbalist, Herbalists",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
15717,Ciri,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/ciri.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ciri</strong>

<em>Witcher</em>

<span class=""keyword deploy"">Deploy</span>: Damage 3 enemy units by 1.
Whenever you lose a Round, return this unit to your hand.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
15718,"Geralt: Igni",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/geralt_igni.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Geralt: Igni</strong>

<em>Witcher</em>

<span class=""keyword deploy"">Deploy</span>: Destroy the highest power units on an enemy row with a total of 35 or more power.
<span class=""keyword initiative"">Initiative</span>: Destroy the highest power units on an enemy row with a total of 20 or more power instead.
</div>",Igni,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
